#date,category,value
01/08/2010,Taxes,-12
01/08/2010,Friends & Family,24.78
01/07/2010,Taxes,-12
01/07/2010,Friends & Family,24.78
01/06/2010,Taxes,-12
01/06/2010,Friends & Family,24.78
01/05/2010,Taxes,-12
01/05/2010,Friends & Family,24.78
01/04/2010,Taxes,-12
01/04/2010,Friends & Family,24.78
01/03/2010,Taxes,-12
01/03/2010,Friends & Family,24.78
01/02/2010,Taxes,-12
01/02/2010,Friends & Family,24.78
01/01/2010,Taxes,-12
01/01/2010,Friends & Family,24.78
01/01/2010,Taxes,1400
01/01/2009,Taxes,395.1
01/01/2008,Taxes,1000
01/01/2007,Taxes,1000
